 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11119833;"Ciclo: Chamartín con los Jóvenes Talentos de la Escuela Superior de Música Reina Sofía";"";"1";"0";"";"";"2020-03-19 00:00:00.0";"2020-03-19 23:59:00.0";"19:00";"Concierto. Cuarteto Stoneshield. Anna Popan, violín. Victoria Warzyca, violín. Weronika Dziadek, viola. Anastasia Averyanova, violonchelo. Obras de Bach, Reger y Haydn.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d16114e8451ff610VgnVCM2000001f4a900aRCRD";"Conciertos en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddcc94bdeec6f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/Musica";"";
11125020;"Ciencia ciudadana: contaminación acústica en Vicálvaro";"";"0";"1";"J";"21/02/2020;22/02/2020;23/02/2020;24/02/2020;25/02/2020;26/02/2020;27/02/2020;28/02/2020;29/02/2020;01/03/2020;02/03/2020;03/03/2020;04/03/2020;06/03/2020;07/03/2020;08/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;14/03/2020;15/03/2020;16/03/2020;17/03/2020;18/03/2020;20/03/2020;21/03/2020;22/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;28/03/2020;29/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;04/04/2020;05/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;10/04/2020;11/04/2020;12/04/2020;13/04/2020;14/04/2020;15/04/2020;";"2020-02-20 00:00:00.0";"2020-04-16 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9729108cf5410710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"Medialab - Prado";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441135";"4473558";"40.410560776119";"-3.6937931079230744";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11134958;"Cinefórum: Fortunata y Jacinta";"";"1";"0";"";"";"2020-03-04 00:00:00.0";"2020-03-04 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c5df4ddfc340710VgnVCM1000001d4a900aRCRD";"Cinefórum: Fortunata y Jacinta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e4df4ddfc340710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Benito Pérez Galdós (Centro)";"1,5,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42738668300474";"-3.7105999955473625";"/contenido/actividades/CineActividadesAudiovisuales";"";
11099450;"Círculo de hombres";"";"1";"0";"";"";"2020-03-07 00:00:00.0";"2020-03-07 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb6383f2e548f610VgnVCM1000001d4a900aRCRD";"Círculo de hombres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=943383f2e548f610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b6882025c4b2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Lucrecia Pérez";"1";"CALLE";"MANRESA";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441386";"4482508";"40.49120609425076";"-3.6916379633219116";"/contenido/actividades/CursosTalleres";"";
11099452;"Círculo de hombres";"";"1";"0";"";"";"2020-03-21 00:00:00.0";"2020-03-21 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc6383f2e548f610VgnVCM1000001d4a900aRCRD";"Círculo de hombres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=943383f2e548f610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b6882025c4b2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Lucrecia Pérez";"1";"CALLE";"MANRESA";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441386";"4482508";"40.49120609425076";"-3.6916379633219116";"/contenido/actividades/CursosTalleres";"";
11115506;"Ciudad Maravilla";"";"0";"0";"";"";"2020-03-21 00:00:00.0";"2020-03-21 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7b1b6ccc4ef610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11142801;"CIVÍMETRO: '¿Cómo medir la experimentación ciudadana?, entre lo empírico y lo teórico'";"";"0";"0";"";"";"2020-03-28 00:00:00.0";"2020-03-28 23:59:00.0";"";"Cartel de la actividad Civímetro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd15f6750770710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"Medialab - Prado";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441135";"4473558";"40.410560776119";"-3.6937931079230744";"/contenido/actividades/CursosTalleres";"";
11152308;"Clásicos de la Copla";"";"1";"0";"";"";"2020-03-20 00:00:00.0";"2020-03-20 23:59:00.0";"19:00";"II Ciclo Mujeres a Escena.  Copla. Ana Nájera. Recomendado para público adulto. Entrada libre hasta completar aforo. En este nuevo espectáculo Ana Nájera celebra sus veinticinco años en los escenarios, ofreciendo un sentido homenaje a las coplas que han formado parte de las vidas de varias generaciones. Coplas que vuelven a nacer en la voz de Ana Nájera. Coplas del recuerdo de su niñez que acompañadas de baladas románticas nos traen un espectáculo lleno de interpretación y emociones.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe45fd4dba4a0710VgnVCM2000001f4a900aRCRD";"Día Internacional de la Mujer en Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=41f71c753a0a0710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural - Centro Socio Cultural Villa de Barajas";"2";"CALLE";"BOTICA";"7";"BARAJAS";"CASCO H.BARAJAS";"28042";"450961";"4480464";"40.473402418562216";"-3.5785233191070316";"/contenido/actividades/Musica";"/usuario/Mujeres";
11099982;"Clásicos del XXI";"";"1";"0";"";"";"2020-03-06 00:00:00.0";"2020-03-06 23:59:00.0";"19:00";"Ciclo Soy Leyenda   Música en vivo  En Clave D?Arts  ¿Os imagináis en la Viena del ¢£¤¤¤ un dúo de piano y violín tocando Despacito? Los más grandes temas del pop de nuestros días interpretados por un piano dúo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c2555796258f610VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Francisco Fatou";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f4013e131bce610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"/contenido/actividades/Musica";"";
10971886;"Club de ajedrez";"";"1";"1";"X";"";"2019-10-02 00:00:00.0";"2020-06-17 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f76a3337605b610VgnVCM2000001f4a900aRCRD";"Club de ajedrez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58a454569af4b610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CursosTalleres";"";
11105141;"Club de ajedrez en Gabriel García Márquez";"";"1";"1";"L,M";"";"2020-01-14 00:00:00.0";"2020-06-16 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=39de18c7844af610VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
10760104;"Club de lectura";"";"1";"0";"";"";"2020-03-06 00:00:00.0";"2020-03-06 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88174d0565d15610VgnVCM1000001d4a900aRCRD";"Club de lectura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7e64d0565d15610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"";
11142811;"Club de lectura de textos en inglés";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-12 00:00:00.0";"2020-05-21 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=76425f6750770710VgnVCM1000001d4a900aRCRD";"Club de lectura de textos en inglés";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb36bbd78d670710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"1,5,6";"PASEO";"FERNAN NUÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/CursosTalleres";"";
11100045;"Club de lectura en Inglés";"";"0";"1";"X";"";"2020-01-22 00:00:00.0";"2020-03-25 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08d98a41c658f610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CursosTalleres";"";
11014292;"Club de mus para mujeres";"";"1";"1";"L";"9/12/2019;";"2020-01-13 00:00:00.0";"2020-03-30 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f25067293aa1d610VgnVCM1000001d4a900aRCRD";"Club de mus para mujeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7eec67293aa1d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe74849c67261510VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad María Telo";"2";"CALLE";"CAMINO DE LOS VINATEROS";"51";"MORATALAZ";"MEDIA LEGUA";"28030";"444520";"4473567";"40.41087442118042";"-3.6538891267077664";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11152022;"Coaching y cine II";"";"1";"0";"";"";"2020-03-11 00:00:00.0";"2020-03-11 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55b5383f870a0710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/ConferenciasColoquios";"";
11139078;"Cocina Básica para jóvenes (inscripción al taller)";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-02 00:00:00.0";"2020-03-31 23:59:00.0";"";"Gratuito para jóvenes, todos los viernes de 18:30 a 21 horas. De abril a junio.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a525c5de0bd50710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Vicálvaro";"0";"CALLE";"LAGO TITICACA";"10";"VICALVARO";"CASCO H.VICALVARO";"28032";"448368";"4472576";"40.40219442341818";"-3.6084585863003733";"/contenido/actividades/CursosTalleres";"";
11119648;"Cocinando cuentos con todas las letras";"";"0";"0";"";"";"2020-04-05 00:00:00.0";"2020-04-05 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c680925b121ff610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11119646;"Cocinando cuentos con todas las letras";"";"0";"0";"";"";"2020-04-04 00:00:00.0";"2020-04-04 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b60925b121ff610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11134769;"Cod War";"";"1";"0";"";"";"2020-03-06 00:00:00.0";"2020-03-06 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3a239fa9a340710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/CineActividadesAudiovisuales/CineFiccion";"";
11141146;"Coda Slapstick";"";"0";"0";"";"";"2020-03-24 00:00:00.0";"2020-03-24 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c26820d3c260710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11139196;"CoderDojo. Convocatoria de marzo a junio (2020)";"";"0";"1";"S";"";"2020-03-05 00:00:00.0";"2020-06-22 23:59:00.0";"19:00";"Logo de Coder Dojo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d06decafbd50710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"Medialab - Prado";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441135";"4473558";"40.410560776119";"-3.6937931079230744";"/contenido/actividades/CursosTalleres";"";
11149382;"Coleccionismo Polibomber 2020";"";"1";"0";"";"";"2020-03-07 00:00:00.0";"2020-03-07 23:59:00.0";"09:00";"Entrada libre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d15fd218abb80710VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Eduardo Úrculo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69638c3de0603610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/Exposiciones";"";
11138298;"Colectiva de alumnos de Berit Hals";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-16 00:00:00.0";"2020-04-12 23:59:00.0";"";"Varias técnicas   'La tierra, mi planeta'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c449757ddfc50710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Valdebernardo. Febrero - Marzo del 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d274e596f3e1f610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/Exposiciones";"";
11127317;"Colgando de un hilo";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-05-09 00:00:00.0";"2020-05-10 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99450cf9b4f10710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"Teatro Municipal de Títeres. Parque de El Retiro";"1";"AVENIDA";"MÉXICO";"4";"RETIRO";"LOS JERÓNIMOS";"28009";"441748";"4474466";"40.41878362561595";"-3.6866519471003647";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11149835;"Colorín y colorado";"";"1";"0";"";"";"2020-03-29 00:00:00.0";"2020-03-29 23:59:00.0";"12:00";"Payasos.   Canciones de siempre para la gente menuda, mezcladas con mucho humor. Sin duda, una tarde de risas para toda la familia.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fbeeddbc6a90710VgnVCM1000001d4a900aRCRD";"Actividades infantiles en el Centro Cultural Hortaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fb7d0b2af890710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Hortaleza";"1";"CALLE";"SANTA VIRGILIA";"15";"HORTALEZA";"PINAR DEL REY";"28033";"445579";"4480884";"40.476859845869534";"-3.6420353342333227";"/contenido/actividades/CircoMagia";"/usuario/Niños";
11142920;"Cómo encontrar la libertad financiera";"";"1";"0";"";"";"2020-03-17 00:00:00.0";"2020-03-17 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=949f893252770710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"1,6";"CALLE";"NUESTRA SEÑORA DEL VILLAR";"6";"CIUDAD LINEAL";"LA ELIPA";"28017";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"/contenido/actividades/ConferenciasColoquios";"";
10738682;"Compañía de teatro EL OXIDAO";"";"1";"1";"L";"";"2020-03-02 00:00:00.0";"2020-03-30 23:59:00.0";"19:30";"¿Tienes ganas de montar una obra de teatro y actuar delante del público? Forma parte de nuestra compañía y te enseñaremos los secretos de los grandes actores y actrices.    Fecha y hora de celebración: lunes 2, 9, 16, 23 y 30 de marzo de 19:30 a 21 horas.  Periodo de inscripción: abierto hasta completar plazas.  Plazas: ?16";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ca9c96048b34610VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Enero 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17508a5b3ffd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/TeatroPerformance";"/usuario/Jovenes";
